City,Vehicle Type,Weather,Economic Condition,Day Of Week,Hour Of Day,Speed,Is Peak Hour,Random Event Occurred,Energy Consumption,Traffic Density
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Tuesday,11,76.9471,0,0,69.9519,0.223
TechHaven,Autonomous Vehicle,Snowy,Booming,Monday,6,94.3048,0,0,90.2438,0.238
AquaCity,Flying Car,Solar Flare,Recession,Wednesday,1,118.8,0,0,142.9888,0.2387
Neuroburg,Drone,Electromagnetic Storm,Stable,Wednesday,19,32.1781,0,0,19.2453,0.0691
Ecoopolis,Autonomous Vehicle,Snowy,Booming,Monday,15,28.1198,0,0,22.4959,0.1814
Ecoopolis,Drone,Snowy,Recession,Friday,14,67.5469,0,0,33.7735,0.1101
SolarisVille,Drone,Clear,Stable,Tuesday,17,31.1548,1,1,15.5774,0.5091
AquaCity,Drone,Clear,Stable,Saturday,1,94.5603,0,0,47.2801,0.6157
TechHaven,Autonomous Vehicle,Snowy,Recession,Thursday,16,107.0725,0,0,102.4617,0.0781
SolarisVille,Drone,Clear,Stable,Saturday,9,71.3848,0,0,35.6924,0.5976
MetropolisX,Autonomous Vehicle,Snowy,Stable,Monday,3,25.5735,0,0,24.4722,0.3115
MetropolisX,Drone,Electromagnetic Storm,Booming,Friday,16,95.2854,0,0,56.9889,0.5577
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,20,119.2404,0,0,97.5262,0.021
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Sunday,3,50.9032,0,0,40.7226,0.1696
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Thursday,11,95.04,0,0,79.8095,0.0503
Neuroburg,Autonomous Vehicle,Rainy,Booming,Saturday,19,36.4019,0,0,34.8343,0.0611
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Wednesday,11,38.1176,0,0,30.4941,0.0454
TechHaven,Drone,Solar Flare,Booming,Friday,4,105.1085,0,0,59.7207,0.2591
Neuroburg,Drone,Electromagnetic Storm,Stable,Thursday,7,105.5787,1,0,50.5161,0.1585
Ecoopolis,Car,Solar Flare,Stable,Monday,22,86.153,0,0,86.153,0.1812
Ecoopolis,Autonomous Vehicle,Solar Flare,Recession,Tuesday,17,76.7276,1,1,61.3821,0.1443
MetropolisX,Autonomous Vehicle,Clear,Recession,Sunday,22,77.2939,0,0,70.2672,0.2367
Neuroburg,Drone,Solar Flare,Stable,Wednesday,0,23.0941,0,0,13.1217,0.0762
MetropolisX,Flying Car,Solar Flare,Stable,Monday,18,59.8302,1,0,65.2693,0.5622
Neuroburg,Drone,Snowy,Recession,Friday,15,24.4421,0,0,14.6185,0.025
MetropolisX,Autonomous Vehicle,Solar Flare,Recession,Monday,4,103.3735,0,0,93.9759,0.1687
Ecoopolis,Drone,Electromagnetic Storm,Booming,Monday,18,76.8,1,0,46.8185,0.3668
AquaCity,Autonomous Vehicle,Snowy,Stable,Saturday,1,61.8408,0,0,49.4726,0.5276
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Wednesday,21,55.0535,0,0,42.7766,0.0387
MetropolisX,Flying Car,Solar Flare,Recession,Wednesday,21,81.2424,0,0,110.7851,0.2739
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Wednesday,2,59.3283,0,0,56.7735,0.1058
SolarisVille,Autonomous Vehicle,Snowy,Recession,Sunday,3,91.6387,0,0,73.311,0.0844
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Recession,Thursday,14,62.8435,0,0,60.1373,0.1974
MetropolisX,Autonomous Vehicle,Clear,Booming,Sunday,6,19.5708,0,0,17.7917,0.6105
MetropolisX,Drone,Solar Flare,Recession,Saturday,12,43.6905,1,0,19.8593,0.0781
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Sunday,16,86.9347,0,0,79.0315,0.113
MetropolisX,Drone,Rainy,Recession,Friday,10,55.4366,0,0,33.1559,0.3257
SolarisVille,Car,Solar Flare,Recession,Monday,2,30.087,0,0,33.43,0.081
AquaCity,Flying Car,Clear,Booming,Monday,13,108,0,0,143.1921,0.4156
Ecoopolis,Car,Clear,Stable,Tuesday,5,82.2978,0,0,82.2978,0.4152
MetropolisX,Autonomous Vehicle,Rainy,Stable,Tuesday,13,61.2245,0,0,58.588,0.2464
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Friday,8,81.0603,1,0,64.8483,0.3779
Neuroburg,Drone,Snowy,Recession,Friday,5,17.8784,0,1,10.6928,0.0309
AquaCity,Autonomous Vehicle,Solar Flare,Stable,Wednesday,10,108,0,0,89.5676,0.4637
AquaCity,Drone,Solar Flare,Stable,Friday,16,87.2563,0,0,43.6282,0.7143
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Friday,3,45.7469,0,0,43.777,0.1151
SolarisVille,Drone,Snowy,Stable,Monday,3,69.7147,0,0,38.7304,0.3985
AquaCity,Car,Solar Flare,Booming,Tuesday,16,107.967,0,1,107.967,0.6115
TechHaven,Car,Snowy,Booming,Thursday,7,44.7734,1,0,42.8454,0.5966
TechHaven,Autonomous Vehicle,Rainy,Booming,Friday,20,83.6868,0,0,74.151,0.2176
Neuroburg,Autonomous Vehicle,Rainy,Booming,Friday,3,86.042,0,0,82.3369,0.0715
Neuroburg,Drone,Rainy,Booming,Thursday,20,49.9585,0,0,29.8795,0.0906
Ecoopolis,Autonomous Vehicle,Rainy,Recession,Wednesday,6,47.0654,0,0,37.6523,0.1675
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Booming,Sunday,1,64.5579,0,0,61.7779,0.059
MetropolisX,Autonomous Vehicle,Clear,Recession,Friday,10,104.1601,0,0,94.691,0.2076
SolarisVille,Autonomous Vehicle,Solar Flare,Booming,Sunday,0,84.0518,0,0,67.2414,0.2081
SolarisVille,Drone,Clear,Booming,Tuesday,7,45.499,1,0,22.7495,0.5002
MetropolisX,Autonomous Vehicle,Snowy,Recession,Sunday,18,69.7964,0,0,66.7908,0.1833
Neuroburg,Autonomous Vehicle,Electromagnetic Storm,Stable,Thursday,18,140.8493,1,1,105.1104,0.0761
TechHaven,Autonomous Vehicle,Electromagnetic Storm,Recession,Friday,16,91.3077,0,0,87.3758,0.0832
Neuroburg,Drone,Snowy,Recession,Saturday,16,96.4141,0,0,57.6639,0.0144
Ecoopolis,Car,Electromagnetic Storm,Booming,Sunday,18,70.3833,0,0,70.3833,0.473
AquaCity,Car,Snowy,Booming,Thursday,12,44.4641,0,0,44.4641,0.4464
SolarisVille,Drone,Solar Flare,Booming,Wednesday,18,76.3368,1,0,38.1684,0.1068
Neuroburg,Autonomous Vehicle,Rainy,Booming,Saturday,12,74.2589,1,0,56.8489,0.0745
Neuroburg,Drone,Clear,Stable,Sunday,17,21.3671,0,0,12.1404,0.0911
TechHaven,Autonomous Vehicle,Clear,Recession,Monday,15,28.9875,0,0,26.3523,0.0767
AquaCity,Autonomous Vehicle,Clear,Stable,Tuesday,23,100.7011,0,0,80.5608,0.533
AquaCity,Flying Car,Rainy,Booming,Tuesday,13,37.3967,0,0,44.876,0.8178
AquaCity,Autonomous Vehicle,Snowy,Booming,Thursday,11,33.9689,0,0,27.1751,0.3089
Neuroburg,Autonomous Vehicle,Snowy,Booming,Monday,14,49.0344,0,0,46.9228,0.0643
SolarisVille,Autonomous Vehicle,Electromagnetic Storm,Stable,Sunday,8,63.265,0,0,50.612,0.4152
AquaCity,Autonomous Vehicle,Snowy,Stable,Wednesday,2,24.9031,0,0,19.9225,0.5848
SolarisVille,Drone,Solar Flare,Recession,Tuesday,7,40.6455,1,0,20.3227,0.0603
AquaCity,Drone,Snowy,Stable,Saturday,18,37.955,0,0,18.9775,0.6977
TechHaven,Autonomous Vehicle,Solar Flare,Stable,Saturday,17,53.3017,0,0,48.4561,0.2298
AquaCity,Autonomous Vehicle,Rainy,Recession,Monday,11,34.9133,0,0,27.9306,0.4679
TechHaven,Drone,Rainy,Stable,Tuesday,23,64.2683,0,0,38.438,0.2024
SolarisVille,Autonomous Vehicle,Solar Flare,Recession,Wednesday,7,46.281,1,0,37.0248,0.0295
SolarisVille,Drone,Snowy,Stable,Wednesday,4,55.603,0,1,27.8015,0.3613
TechHaven,Autonomous Vehicle,Rainy,Recession,Sunday,6,72.4845,0,0,69.3631,0.032
SolarisVille,Autonomous Vehicle,Rainy,Stable,Tuesday,6,76.8188,0,0,61.455,0.4974
MetropolisX,Autonomous Vehicle,Rainy,Stable,Sunday,22,32.2696,0,0,27.1744,1.0162
MetropolisX,Autonomous Vehicle,Snowy,Stable,Thursday,12,104.1719,0,0,99.686,0.4371
Neuroburg,Autonomous Vehicle,Solar Flare,Recession,Friday,8,26.3839,1,0,19.1883,0.0568
TechHaven,Drone,Electromagnetic Storm,Stable,Wednesday,10,40.5611,0,0,24.2591,0.1878
MetropolisX,Autonomous Vehicle,Snowy,Recession,Saturday,19,36.7839,0,0,35.1999,0.1874
MetropolisX,Autonomous Vehicle,Solar Flare,Stable,Sunday,7,91.4782,0,0,83.162,0.502
SolarisVille,Drone,Electromagnetic Storm,Booming,Saturday,7,61.9145,0,0,30.9573,0.3984
MetropolisX,Autonomous Vehicle,Electromagnetic Storm,Booming,Monday,19,56.3622,0,1,97.2856,0.3974
AquaCity,Car,Electromagnetic Storm,Stable,Sunday,12,86.4,1,0,109.2344,0.5109
Neuroburg,Drone,Solar Flare,Recession,Sunday,2,84.0666,0,0,47.7651,0.0422
Ecoopolis,Autonomous Vehicle,Rainy,Booming,Friday,11,86.4,0,0,71.7825,0.1913
TechHaven,Autonomous Vehicle,Solar Flare,Recession,Tuesday,22,105.309,0,0,95.7355,0.0817
TechHaven,Autonomous Vehicle,Snowy,Stable,Wednesday,23,56.4863,0,0,54.0538,0.1026
AquaCity,Autonomous Vehicle,Solar Flare,Recession,Saturday,20,77.5678,0,0,62.0543,0.2235
SolarisVille,Autonomous Vehicle,Snowy,Booming,Saturday,23,54.7374,0,0,43.7899,0.4964
MetropolisX,Autonomous Vehicle,Snowy,Recession,Saturday,10,60.9957,0,0,58.3691,0.1139
SolarisVille,Car,Solar Flare,Recession,Friday,22,92.4118,0,0,92.4118,0.0289
SolarisVille,Car,Clear,Recession,Friday,23,77.707,0,1,77.707,0.078
MetropolisX,Car,Clear,Stable,Thursday,21,35.4834,0,0,40.322,0.4812
AquaCity,Car,Electromagnetic Storm,Booming,Thursday,11,57.6501,0,0,72.0626,0.748
